leading_edge_gene	n_pathways	pathways
JUNB	1	PID_CD8_TCR_DOWNSTREAM_PATHWAY
KARS1	1	HALLMARK_MYC_TARGETS_V1
KAT2A	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
KAT2B	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
KCMF1	1	REACTOME_INNATE_IMMUNE_SYSTEM
KCNAB2	1	REACTOME_INNATE_IMMUNE_SYSTEM
KCNC3	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
KIF21A	1	REACTOME_HEMOSTASIS
KIF21B	1	REACTOME_HEMOSTASIS
KIF27	1	REACTOME_HEMOSTASIS
KIT	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
KLF4	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
KLRB1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
KLRF1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
KMT2A	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
KRBOX4	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
KRT31	1	WP_IL18_SIGNALING_PATHWAY
L2HGDH	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
LAGE3	1	REACTOME_METABOLISM_OF_RNA
LARGE1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
LARS2	1	WP_AMINO_ACID_METABOLISM
LCMT2	1	REACTOME_METABOLISM_OF_RNA
LCP1	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
LGALS9	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
LHFPL2	1	REACTOME_HEMOSTASIS
LIAS	1	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
LIF	1	HALLMARK_ALLOGRAFT_REJECTION
LIG4	1	REACTOME_INFECTIOUS_DISEASE
LILRA1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
LILRA5	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
LIPT1	1	REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION
LITAF	1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
LMNB2	1	WP_IL18_SIGNALING_PATHWAY
LMO2	1	HALLMARK_HEME_METABOLISM
LPCAT1	1	REACTOME_INNATE_IMMUNE_SYSTEM
LRG1	1	REACTOME_INNATE_IMMUNE_SYSTEM
LRP8	1	REACTOME_HEMOSTASIS
LRRC59	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
LRRK2	1	KEGG_PARKINSONS_DISEASE
LSM10	1	REACTOME_METABOLISM_OF_RNA
LTBP2	1	HALLMARK_TGF_BETA_SIGNALING
LTC4S	1	HALLMARK_FATTY_ACID_METABOLISM
LTV1	1	REACTOME_METABOLISM_OF_RNA
LY6E	1	HALLMARK_INFLAMMATORY_RESPONSE
LYPD1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
MAD1L1	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
MAFG	1	REACTOME_HEMOSTASIS
MAGEH1	1	PID_P75_NTR_PATHWAY
MAGOHB	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MAN1A2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
MANF	1	REACTOME_HEMOSTASIS
MAP2K5	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
MAP2K6	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MAPT	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
MARCHF2	1	HALLMARK_HEME_METABOLISM
MARCHF8	1	HALLMARK_HEME_METABOLISM
MAX	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MCM10	1	REACTOME_DNA_REPLICATION_PRE_INITIATION
MCM6	1	HALLMARK_MYC_TARGETS_V1
MCRS1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
ME1	1	HALLMARK_MTORC1_SIGNALING
MECR	1	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
MED20	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MED23	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MEF2D	1	PID_NFAT_3PATHWAY
MET	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MEX3C	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
MFGE8	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
MFN2	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MGA	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MGAM	1	REACTOME_INNATE_IMMUNE_SYSTEM
MGST3	1	HALLMARK_HEME_METABOLISM
MICAL2	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
MIGA2	1	HALLMARK_ADIPOGENESIS
MINDY1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
MIS12	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
MLLT3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
MMACHC	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
MMP25	1	REACTOME_INNATE_IMMUNE_SYSTEM
MOCS1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
MPIG6B	1	REACTOME_HEMOSTASIS
MPST	1	WP_AMINO_ACID_METABOLISM
MRPL23	1	HALLMARK_MYC_TARGETS_V1
MRPS22	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MRPS30	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MT-CO2	1	KEGG_PARKINSONS_DISEASE
MTARC2	1	HALLMARK_ADIPOGENESIS
MTHFD1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
MTHFD2L	1	HALLMARK_MTORC1_SIGNALING
MTR	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
MTRF1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MTRR	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MTX2	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
MUC20	1	REACTOME_INNATE_IMMUNE_SYSTEM
MXI1	1	HALLMARK_HEME_METABOLISM
MYBL1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
MYH6	1	WP_IL18_SIGNALING_PATHWAY
MYLK	1	HALLMARK_ADIPOGENESIS
NABP1	1	HALLMARK_ADIPOGENESIS
NADK2	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
NANP	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
NARF	1	HALLMARK_HEME_METABOLISM
NAXD	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
NDUFC1	1	KEGG_PARKINSONS_DISEASE
NECTIN2	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
NELFCD	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
NELFE	1	REACTOME_INFECTIOUS_DISEASE
NEXN	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
NFAM1	1	REACTOME_INNATE_IMMUNE_SYSTEM
NFS1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
NIP7	1	REACTOME_METABOLISM_OF_RNA
NLRC3	1	REACTOME_INNATE_IMMUNE_SYSTEM
NMNAT2	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
NMT2	1	REACTOME_INFECTIOUS_DISEASE
NOC4L	1	REACTOME_METABOLISM_OF_RNA
NOL6	1	REACTOME_METABOLISM_OF_RNA
NOP14	1	REACTOME_METABOLISM_OF_RNA
NOP2	1	REACTOME_METABOLISM_OF_RNA
NOTCH4	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
NPAS2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
NR0B2	1	WP_IL18_SIGNALING_PATHWAY
NR1D1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
NR1D2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
NR1H2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
NR3C2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
NT5C3B	1	REACTOME_METABOLISM_OF_RNA
NT5E	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
NTNG2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
NUDC	1	REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
NUPR1	1	HALLMARK_MTORC1_SIGNALING
OASL	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
OAZ1	1	REACTOME_METABOLISM_OF_POLYAMINES
OAZ3	1	REACTOME_METABOLISM_OF_POLYAMINES
OCRL	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
OGDHL	1	KEGG_CITRATE_CYCLE_TCA_CYCLE
OLA1	1	REACTOME_HEMOSTASIS
OLFM1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
OPRD1	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
ORMDL3	1	REACTOME_INNATE_IMMUNE_SYSTEM
OSM	1	HALLMARK_INFLAMMATORY_RESPONSE
OSTC	1	HALLMARK_FATTY_ACID_METABOLISM
OTUB1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
OTUD7A	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
OTUD7B	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
OXCT1	1	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION
P2RX5	1	REACTOME_HEMOSTASIS
PAF1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PAFAH1B2	1	REACTOME_INNATE_IMMUNE_SYSTEM
PANK1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
PAPOLA	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PARD3	1	KEGG_CHEMOKINE_SIGNALING_PATHWAY
PARN	1	REACTOME_METABOLISM_OF_RNA
PAX5	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PDCD2L	1	HALLMARK_IL2_STAT5_SIGNALING
PDCD4	1	HALLMARK_ADIPOGENESIS
PDE10A	1	REACTOME_HEMOSTASIS
PDE1C	1	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
PDE6D	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
PDLIM3	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
PDP1	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
PDP2	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
PDPR	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
PDSS2	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
PDZD11	1	REACTOME_INNATE_IMMUNE_SYSTEM
PDZK1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
PDZK1IP1	1	HALLMARK_HEME_METABOLISM
PER1	1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
PES1	1	REACTOME_METABOLISM_OF_RNA
PEX10	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PEX5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PFKL	1	HALLMARK_ADIPOGENESIS
PFN1	1	HALLMARK_PI3K_AKT_MTOR_SIGNALING
PGF	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
PGLS	1	HALLMARK_HEME_METABOLISM
PGR	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PHC3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PHF5A	1	REACTOME_METABOLISM_OF_RNA
PHLPP2	1	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
PICK1	1	REACTOME_HEMOSTASIS
PIGB	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PIGW	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PIK3CD	1	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
PIK3CG	1	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
PIK3R6	1	REACTOME_HEMOSTASIS
PIP4K2A	1	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
PITPNA	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
PKN1	1	WP_IL18_SIGNALING_PATHWAY
PLAC8	1	REACTOME_INNATE_IMMUNE_SYSTEM
PLAU	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
PLCB1	1	KEGG_HUNTINGTONS_DISEASE
PLCB4	1	KEGG_HUNTINGTONS_DISEASE
PLPP1	1	HALLMARK_IL2_STAT5_SIGNALING
PNRC2	1	REACTOME_METABOLISM_OF_RNA
POLD2	1	HALLMARK_MYC_TARGETS_V1
POLE2	1	REACTOME_DNA_REPLICATION_PRE_INITIATION
POLE4	1	REACTOME_DNA_REPLICATION_PRE_INITIATION
POLR2I	1	REACTOME_METABOLISM_OF_RNA
POLR3C	1	REACTOME_INNATE_IMMUNE_SYSTEM
POLR3GL	1	REACTOME_INNATE_IMMUNE_SYSTEM
POMGNT1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
POMT2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
POP7	1	REACTOME_METABOLISM_OF_RNA
PORCN	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
PPCDC	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
PPM1K	1	REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
PPP1R13L	1	WP_IL18_SIGNALING_PATHWAY
PPP3CC	1	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
PPP5C	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
PPP6C	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PQBP1	1	REACTOME_METABOLISM_OF_RNA
PRAF2	1	HALLMARK_IL2_STAT5_SIGNALING
PRDM4	1	PID_P75_NTR_PATHWAY
PRDX1	1	HALLMARK_MTORC1_SIGNALING
PRDX6	1	HALLMARK_FATTY_ACID_METABOLISM
PRELID3A	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PREX1	1	KEGG_CHEMOKINE_SIGNALING_PATHWAY
PRKAG2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PRKRA	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
PRMT3	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
PROK2	1	HALLMARK_INFLAMMATORY_RESPONSE
PRPF19	1	REACTOME_METABOLISM_OF_RNA
PRPF6	1	REACTOME_METABOLISM_OF_RNA
PSEN2	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
PSMA3	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
PSME2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PSMG1	1	HALLMARK_MTORC1_SIGNALING
PTCD3	1	HALLMARK_ADIPOGENESIS
PTH2R	1	REACTOME_INFECTIOUS_DISEASE
PTPN4	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
PTPRC	1	HALLMARK_ALLOGRAFT_REJECTION
PTPRG	1	HALLMARK_FATTY_ACID_METABOLISM
PUF60	1	REACTOME_METABOLISM_OF_RNA
PUS3	1	REACTOME_METABOLISM_OF_RNA
PUS7	1	REACTOME_METABOLISM_OF_RNA
PWP2	1	REACTOME_METABOLISM_OF_RNA
QPCT	1	REACTOME_INNATE_IMMUNE_SYSTEM
RAB11A	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
RAB15	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB1B	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB21	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB23	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB35	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB40B	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAB43	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RABGGTB	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RAD23B	1	HALLMARK_MYC_TARGETS_V1
RAD50	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RAD9A	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RAP1GAP2	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RAP2C	1	REACTOME_INNATE_IMMUNE_SYSTEM
RAPGEF2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
RARB	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RARG	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RASA4	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
RASAL2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
RASGEF1A	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
RBCK1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RBL2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RBM14	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RBM22	1	REACTOME_METABOLISM_OF_RNA
RBP1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
RELT	1	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
REST	1	KEGG_HUNTINGTONS_DISEASE
RFX5	1	WP_IL18_SIGNALING_PATHWAY
RGL2	1	REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
RHOH	1	HALLMARK_IL2_STAT5_SIGNALING
RHOT1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
RHOT2	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
RMI1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RNF114	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF115	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF126	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF138	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF139	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RNF181	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
RNF25	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF34	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF4	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNF6	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
RNH1	1	HALLMARK_IL2_STAT5_SIGNALING
ROR2	1	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING
RORA	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RORB	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RORC	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
RPAP2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
RPP25	1	REACTOME_METABOLISM_OF_RNA
RPP38	1	REACTOME_METABOLISM_OF_RNA
RPS19BP1	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
RPS6KB2	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
RRP1	1	REACTOME_METABOLISM_OF_RNA
RRP12	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
RRP36	1	REACTOME_METABOLISM_OF_RNA
RSPO3	1	REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
RTCB	1	REACTOME_METABOLISM_OF_RNA
RTN4R	1	PID_P75_NTR_PATHWAY
RUVBL2	1	HALLMARK_MYC_TARGETS_V1
S1PR4	1	WP_IL18_SIGNALING_PATHWAY
SAE1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SAP18	1	REACTOME_INFECTIOUS_DISEASE
SARNP	1	REACTOME_METABOLISM_OF_RNA
SARS1	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
SART1	1	REACTOME_METABOLISM_OF_RNA
SCARB1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
SCNN1A	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
SCO2	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
SCP2	1	HALLMARK_ADIPOGENESIS
SCT	1	REACTOME_INFECTIOUS_DISEASE
SEC14L1	1	HALLMARK_HEME_METABOLISM
SEC61A1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SEC61A2	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SEC61B	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SEMA4D	1	HALLMARK_INFLAMMATORY_RESPONSE
SENP1	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SENP2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SENP3	1	REACTOME_METABOLISM_OF_RNA
SESN1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SETD9	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SF3B2	1	REACTOME_METABOLISM_OF_RNA
SF3B4	1	REACTOME_METABOLISM_OF_RNA
SH2B2	1	WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY
SH2D2A	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
SH3BP4	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
SH3GL1	1	REACTOME_INFECTIOUS_DISEASE
SH3RF1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SHB	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
SHMT1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
SIGLEC10	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SIGLEC6	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SIPA1	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SIRPB1	1	REACTOME_INNATE_IMMUNE_SYSTEM
SIRT2	1	WP_NAD_BIOSYNTHETIC_PATHWAYS
SIRT3	1	WP_NAD_BIOSYNTHETIC_PATHWAYS
SIRT4	1	WP_NAD_BIOSYNTHETIC_PATHWAYS
SIRT5	1	WP_NAD_BIOSYNTHETIC_PATHWAYS
SIT1	1	HALLMARK_ALLOGRAFT_REJECTION
SKP2	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SLA2	1	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
SLAMF7	1	REACTOME_ADAPTIVE_IMMUNE_SYSTEM
SLBP	1	REACTOME_METABOLISM_OF_RNA
SLC10A3	1	HALLMARK_HEME_METABOLISM
SLC11A1	1	REACTOME_INNATE_IMMUNE_SYSTEM
SLC15A4	1	REACTOME_INNATE_IMMUNE_SYSTEM
SLC16A1	1	REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
SLC17A5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SLC19A3	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
SLC1A1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
SLC1A4	1	HALLMARK_MTORC1_SIGNALING
SLC25A11	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A12	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A25	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
SLC25A3	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION
SLC25A37	1	HALLMARK_HEME_METABOLISM
SLC26A2	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
SLC27A1	1	HALLMARK_ADIPOGENESIS
SLC2A1	1	HALLMARK_PI3K_AKT_MTOR_SIGNALING
SLC31A1	1	HALLMARK_INFLAMMATORY_RESPONSE
SLC37A1	1	HALLMARK_ESTROGEN_RESPONSE_EARLY
SLC38A9	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SLC3A2	1	REACTOME_HEMOSTASIS
SLC46A1	1	REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
SLC4A1	1	HALLMARK_HEME_METABOLISM
SLC66A2	1	HALLMARK_HEME_METABOLISM
SLC8A3	1	REACTOME_HEMOSTASIS
SLU7	1	REACTOME_METABOLISM_OF_RNA
SMARCC1	1	HALLMARK_MYC_TARGETS_V1
SMARCD3	1	REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI
SMC5	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SMN1	1	REACTOME_METABOLISM_OF_RNA
SMNDC1	1	REACTOME_METABOLISM_OF_RNA
SMS	1	WP_AMINO_ACID_METABOLISM
SNAPC3	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SNN	1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
SNRNP27	1	REACTOME_METABOLISM_OF_RNA
SNRPB	1	REACTOME_METABOLISM_OF_RNA
SNRPC	1	REACTOME_METABOLISM_OF_RNA
SNU13	1	REACTOME_METABOLISM_OF_RNA
SOD2	1	KEGG_HUNTINGTONS_DISEASE
SOWAHC	1	HALLMARK_ADIPOGENESIS
SPARCL1	1	HALLMARK_ADIPOGENESIS
SPCS1	1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
SPI1	1	HALLMARK_ALLOGRAFT_REJECTION
SPON2	1	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
SRF	1	WP_VEGFAVEGFR2_SIGNALING_PATHWAY
SRPRA	1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
SRSF1	1	REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
SRSF10	1	REACTOME_METABOLISM_OF_RNA
SRSF7	1	HALLMARK_MYC_TARGETS_V1
SSRP1	1	REACTOME_INFECTIOUS_DISEASE
ST3GAL1	1	REACTOME_INFECTIOUS_DISEASE
ST6GALNAC2	1	REACTOME_INFECTIOUS_DISEASE
ST6GALNAC4	1	REACTOME_INFECTIOUS_DISEASE
STBD1	1	REACTOME_INNATE_IMMUNE_SYSTEM
STC1	1	HALLMARK_MTORC1_SIGNALING
STK40	1	WP_IL18_SIGNALING_PATHWAY
STRAP	1	PID_TGFBR_PATHWAY
STRN	1	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
